horizon,method,date,time,true,pred
5,baseline,2025-03-07,2025-03-07 09:00:00,317.5,301.6915253121147
5,baseline,2025-03-07,2025-03-07 10:00:00,315.75,303.49176898408604
5,baseline,2025-03-07,2025-03-07 11:00:00,307.5,299.37314457714865
5,baseline,2025-03-07,2025-03-07 12:00:00,299.75,284.85818181818183
5,baseline,2025-03-07,2025-03-07 13:00:00,294.5,282.2506436205267
5,baseline,2025-03-07,2025-03-07 14:00:00,293.5,284.1405987590439
5,baseline,2025-03-07,2025-03-07 15:00:00,300.0,292.4180023722503
5,baseline,2025-03-07,2025-03-07 16:00:00,317.5,308.2166024937646
5,baseline,2025-03-07,2025-03-07 17:00:00,333.85,316.65945761316186
5,baseline,2025-03-07,2025-03-07 18:00:00,339.0,326.47222222222223
5,baseline,2025-03-07,2025-03-07 19:00:00,325.5,321.57801722114726
5,baseline,2025-03-07,2025-03-07 20:00:00,318.5,318.27789350019225
5,baseline,2025-03-07,2025-03-07 21:00:00,319.0,315.50339590309306
5,baseline,2025-03-07,2025-03-07 22:00:00,308.75,304.0979780868272
5,baseline,2025-03-07,2025-03-07 23:00:00,298.0,277.48363733075877
5,baseline,2025-03-08,2025-03-08 00:00:00,292.0,285.15418439450474
5,baseline,2025-03-08,2025-03-08 01:00:00,283.96000000000004,285.04154274382915
5,baseline,2025-03-08,2025-03-08 02:00:00,282.35,285.00399552693733
5,baseline,2025-03-08,2025-03-08 03:00:00,282.2,285.00399552693733
5,baseline,2025-03-08,2025-03-08 04:00:00,282.53,284.485121645203
5,baseline,2025-03-08,2025-03-08 05:00:00,284.85,284.5602160789867
5,baseline,2025-03-08,2025-03-08 06:00:00,320.0,291.5558145816364
5,baseline,2025-03-08,2025-03-08 07:00:00,347.5,307.33682396909444
5,baseline,2025-03-08,2025-03-08 08:00:00,350.0,318.0846773418957
5,baseline,2025-03-08,2025-03-08 09:00:00,324.5,294.33883463314567
5,baseline,2025-03-08,2025-03-08 10:00:00,291.9375,284.80948248036054
5,baseline,2025-03-08,2025-03-08 11:00:00,278.9475,282.3316656936034
5,baseline,2025-03-08,2025-03-08 12:00:00,269.3675,271.88356373265776
5,baseline,2025-03-08,2025-03-08 13:00:00,273.24,276.8201413687716
5,baseline,2025-03-08,2025-03-08 14:00:00,281.8675,284.80948248036054
5,baseline,2025-03-08,2025-03-08 15:00:00,297.0,290.09987604081823
5,baseline,2025-03-08,2025-03-08 16:00:00,369.25,322.3460294318912
5,baseline,2025-03-08,2025-03-08 17:00:00,1169.0,362.06150140499085
5,baseline,2025-03-08,2025-03-08 18:00:00,1101.0,432.79086598203554
5,baseline,2025-03-08,2025-03-08 19:00:00,1089.5,386.1969861449331
5,baseline,2025-03-08,2025-03-08 20:00:00,1105.0,386.1969861449331
5,baseline,2025-03-08,2025-03-08 21:00:00,1189.725,366.8389607011516
5,baseline,2025-03-08,2025-03-08 22:00:00,1010.0,340.39284858732776
5,baseline,2025-03-08,2025-03-08 23:00:00,396.25,331.42812131419646
5,baseline,2025-03-09,2025-03-09 00:00:00,506.93,325.4906074284497
5,baseline,2025-03-09,2025-03-09 01:00:00,532.41,324.79820147445474
5,baseline,2025-03-09,2025-03-09 02:00:00,538.85,324.56739948978975
5,baseline,2025-03-09,2025-03-09 03:00:00,532.41,322.78260869565224
5,baseline,2025-03-09,2025-03-09 04:00:00,439.99,323.675004092721
5,baseline,2025-03-09,2025-03-09 05:00:00,531.72,325.7925589920777
5,baseline,2025-03-09,2025-03-09 06:00:00,760.9075,439.0100948188135
5,baseline,2025-03-09,2025-03-09 07:00:00,794.3675,579.402230801913
5,baseline,2025-03-09,2025-03-09 08:00:00,749.7525,452.2140457674175
5,baseline,2025-03-09,2025-03-09 09:00:00,384.80499999999995,318.17283792356073
5,baseline,2025-03-09,2025-03-09 10:00:00,206.9175,295.9296226971145
5,baseline,2025-03-09,2025-03-09 11:00:00,197.20999999999998,285.6656497550498
5,baseline,2025-03-09,2025-03-09 12:00:00,186.7825,277.7709755887477
5,baseline,2025-03-09,2025-03-09 13:00:00,189.5175,282.2584131924126
5,baseline,2025-03-09,2025-03-09 14:00:00,203.035,291.2129046313188
5,baseline,2025-03-09,2025-03-09 15:00:00,297.64,312.43394763737274
5,baseline,2025-03-09,2025-03-09 16:00:00,711.635,350.18546504320534
5,baseline,2025-03-09,2025-03-09 17:00:00,863.24,808.549995190557
5,baseline,2025-03-09,2025-03-09 18:00:00,868.0525,1380.3304040046767
5,baseline,2025-03-09,2025-03-09 19:00:00,849.8325,1253.9335354074985
5,baseline,2025-03-09,2025-03-09 20:00:00,842.775,1080.5191557083774
5,baseline,2025-03-09,2025-03-09 21:00:00,830.8425,858.3741741597618
5,baseline,2025-03-09,2025-03-09 22:00:00,825.5675,609.463012664937
5,baseline,2025-03-09,2025-03-09 23:00:00,738.79,351.8304317052499
5,baseline,2025-03-10,2025-03-10 00:00:00,327.65,333.91772089321796
5,baseline,2025-03-10,2025-03-10 01:00:00,320.25,327.8976053039406
5,baseline,2025-03-10,2025-03-10 02:00:00,315.5,325.45
5,baseline,2025-03-10,2025-03-10 03:00:00,313.75,320.8499002016097
5,baseline,2025-03-10,2025-03-10 04:00:00,312.5,319.7089967387516
5,baseline,2025-03-10,2025-03-10 05:00:00,313.1,323.72040183223396
5,baseline,2025-03-10,2025-03-10 06:00:00,329.8925,342.99956731712945
5,baseline,2025-03-10,2025-03-10 07:00:00,334.0675,339.5665304621598
5,baseline,2025-03-10,2025-03-10 08:00:00,305.75,313.9517634187863
5,baseline,2025-03-10,2025-03-10 09:00:00,266.7625,261.47400924618967
5,baseline,2025-03-10,2025-03-10 10:00:00,73.37,93.17345631729418
5,baseline,2025-03-10,2025-03-10 11:00:00,0.0,22.959286220136278
5,baseline,2025-03-10,2025-03-10 12:00:00,9.635,22.59665319751853
5,baseline,2025-03-10,2025-03-10 13:00:00,25.63,22.6185272255462
5,baseline,2025-03-10,2025-03-10 14:00:00,24.4225,22.334135074561935
5,baseline,2025-03-10,2025-03-10 15:00:00,90.715,46.62046353222002
5,baseline,2025-03-10,2025-03-10 16:00:00,252.14249999999998,251.2460473070758
5,baseline,2025-03-10,2025-03-10 17:00:00,313.25,318.5644720781989
5,baseline,2025-03-10,2025-03-10 18:00:00,329.25,485.88291473551
5,baseline,2025-03-10,2025-03-10 19:00:00,322.5,430.05793924131666
5,baseline,2025-03-10,2025-03-10 20:00:00,326.75,413.68415336065
5,baseline,2025-03-10,2025-03-10 21:00:00,347.5,375.78413043478264
5,baseline,2025-03-10,2025-03-10 22:00:00,331.75,333.4303005288333
5,baseline,2025-03-10,2025-03-10 23:00:00,310.5,320.8499002016097
5,baseline,2025-03-11,2025-03-11 00:00:00,487.93,310.4285008434888
5,baseline,2025-03-11,2025-03-11 01:00:00,429.515,307.02388743590836
5,baseline,2025-03-11,2025-03-11 02:00:00,360.72249999999997,306.41284935221864
5,baseline,2025-03-11,2025-03-11 03:00:00,303.4425,304.9049029369789
5,baseline,2025-03-11,2025-03-11 04:00:00,353.71000000000004,306.41284935221864
5,baseline,2025-03-11,2025-03-11 05:00:00,520.9525,309.81746275979907
5,baseline,2025-03-11,2025-03-11 06:00:00,836.535,330.0929581156412
5,baseline,2025-03-11,2025-03-11 07:00:00,955.2375,343.5885094039289
5,baseline,2025-03-11,2025-03-11 08:00:00,368.45500000000004,303.43812713814316
5,baseline,2025-03-11,2025-03-11 09:00:00,213.625,237.8590401419514
5,baseline,2025-03-11,2025-03-11 10:00:00,58.142500000000005,28.802198669799452
5,baseline,2025-03-11,2025-03-11 11:00:00,0.0,21.472312816248834
5,baseline,2025-03-11,2025-03-11 12:00:00,9.02,21.782712110811097
5,baseline,2025-03-11,2025-03-11 13:00:00,20.7,21.77792563205204
5,baseline,2025-03-11,2025-03-11 14:00:00,19.94,21.73342721687911
5,baseline,2025-03-11,2025-03-11 15:00:00,109.545,143.0316558393476
5,baseline,2025-03-11,2025-03-11 16:00:00,251.055,281.4763477077447
5,baseline,2025-03-11,2025-03-11 17:00:00,809.37,336.09028390277285
5,baseline,2025-03-11,2025-03-11 18:00:00,997.9449999999999,473.4464478162075
5,baseline,2025-03-11,2025-03-11 19:00:00,965.3075,437.6526841970136
5,baseline,2025-03-11,2025-03-11 20:00:00,924.3025,399.1240154436201
5,baseline,2025-03-11,2025-03-11 21:00:00,975.1625,358.94591588435975
5,baseline,2025-03-11,2025-03-11 22:00:00,543.815,323.69385602427747
5,baseline,2025-03-11,2025-03-11 23:00:00,322.895,302.87951538008974
5,baseline,2025-03-12,2025-03-12 00:00:00,322.5675,327.3837095001503
5,baseline,2025-03-12,2025-03-12 01:00:00,318.3225,315.2901421109152
5,baseline,2025-03-12,2025-03-12 02:00:00,315.5,305.7586042812137
5,baseline,2025-03-12,2025-03-12 03:00:00,314.25,302.85593218465465
5,baseline,2025-03-12,2025-03-12 04:00:00,311.25,302.85593218465465
5,baseline,2025-03-12,2025-03-12 05:00:00,326.25,317.03996512738735
5,baseline,2025-03-12,2025-03-12 06:00:00,356.2875,365.93763843598333
5,baseline,2025-03-12,2025-03-12 07:00:00,387.695,479.570874197501
5,baseline,2025-03-12,2025-03-12 08:00:00,384.05,446.4300773291808
5,baseline,2025-03-12,2025-03-12 09:00:00,339.85,319.96699592849035
5,baseline,2025-03-12,2025-03-12 10:00:00,296.25,291.46644613334837
5,baseline,2025-03-12,2025-03-12 11:00:00,278.0875,263.6457928687491
5,baseline,2025-03-12,2025-03-12 12:00:00,258.475,193.0750269401656
5,baseline,2025-03-12,2025-03-12 13:00:00,250.9025,97.6667118263336
5,baseline,2025-03-12,2025-03-12 14:00:00,249.7575,109.8958718748419
5,baseline,2025-03-12,2025-03-12 15:00:00,254.7875,204.9765462597075
5,baseline,2025-03-12,2025-03-12 16:00:00,290.0,274.07938823751283
5,baseline,2025-03-12,2025-03-12 17:00:00,330.3,328.86767726583474
5,baseline,2025-03-12,2025-03-12 18:00:00,389.5,495.8913241878279
5,baseline,2025-03-12,2025-03-12 19:00:00,394.6725,499.4244167018324
5,baseline,2025-03-12,2025-03-12 20:00:00,395.8875,496.6392186488856
5,baseline,2025-03-12,2025-03-12 21:00:00,398.0,486.039941106872
5,baseline,2025-03-12,2025-03-12 22:00:00,370.5125,365.96216036445537
5,baseline,2025-03-12,2025-03-12 23:00:00,339.5,323.8946362278131
5,baseline,2025-03-13,2025-03-13 00:00:00,327.94,320.4789026970559
5,baseline,2025-03-13,2025-03-13 01:00:00,318.75,315.24618674597014
5,baseline,2025-03-13,2025-03-13 02:00:00,315.0,312.59344263605436
5,baseline,2025-03-13,2025-03-13 03:00:00,315.0,312.59344263605436
5,baseline,2025-03-13,2025-03-13 04:00:00,317.25,316.1304347826087
5,baseline,2025-03-13,2025-03-13 05:00:00,340.8375,329.29166979026996
5,baseline,2025-03-13,2025-03-13 06:00:00,369.295,368.47722914176705
5,baseline,2025-03-13,2025-03-13 07:00:00,389.41499999999996,416.85333031285006
5,baseline,2025-03-13,2025-03-13 08:00:00,319.105,309.88881072552573
5,baseline,2025-03-13,2025-03-13 09:00:00,265.9975,168.83302787244037
5,baseline,2025-03-13,2025-03-13 10:00:00,110.675,18.792267593757074
5,baseline,2025-03-13,2025-03-13 11:00:00,0.0,22.135152576875022
5,baseline,2025-03-13,2025-03-13 12:00:00,0.0,24.244952708851624
5,baseline,2025-03-13,2025-03-13 13:00:00,20.5625,23.725142092524006
5,baseline,2025-03-13,2025-03-13 14:00:00,20.075000000000003,21.948254843648957
5,baseline,2025-03-13,2025-03-13 15:00:00,132.4975,26.09916046817098
5,baseline,2025-03-13,2025-03-13 16:00:00,277.5,230.23754814715016
5,baseline,2025-03-13,2025-03-13 17:00:00,339.4475,355.62577271960583
5,baseline,2025-03-13,2025-03-13 18:00:00,355.0025,441.0369225847609
5,baseline,2025-03-13,2025-03-13 19:00:00,337.7975,435.7930014302455
5,baseline,2025-03-13,2025-03-13 20:00:00,321.05,332.40622816938344
5,baseline,2025-03-13,2025-03-13 21:00:00,317.25,314.8228748347304
5,baseline,2025-03-13,2025-03-13 22:00:00,301.25,294.42249407042664
5,baseline,2025-03-13,2025-03-13 23:00:00,287.5,280.48890803523204
5,baseline,2025-03-14,2025-03-14 00:00:00,295.0,282.6987006986335
5,baseline,2025-03-14,2025-03-14 01:00:00,289.5,259.40093294771896
5,baseline,2025-03-14,2025-03-14 02:00:00,281.25,196.66841385989693
5,baseline,2025-03-14,2025-03-14 03:00:00,280.5,196.66841385989693
5,baseline,2025-03-14,2025-03-14 04:00:00,280.55,188.3363103949227
5,baseline,2025-03-14,2025-03-14 05:00:00,286.25,245.12791156412914
5,baseline,2025-03-14,2025-03-14 06:00:00,301.0,286.2657113237053
5,baseline,2025-03-14,2025-03-14 07:00:00,300.0,287.4749970856187
5,baseline,2025-03-14,2025-03-14 08:00:00,265.1125,113.0319197900206
5,baseline,2025-03-14,2025-03-14 09:00:00,73.8525,20.506734213019904
5,baseline,2025-03-14,2025-03-14 10:00:00,16.5575,22.079718131185246
5,baseline,2025-03-14,2025-03-14 11:00:00,0.0,5.520427523105584
5,baseline,2025-03-14,2025-03-14 12:00:00,10.925,0.3909493534410692
5,baseline,2025-03-14,2025-03-14 13:00:00,23.225,0.0
5,baseline,2025-03-14,2025-03-14 14:00:00,22.9775,17.242325542977092
5,baseline,2025-03-14,2025-03-14 15:00:00,22.395,21.84797414058201
5,baseline,2025-03-14,2025-03-14 16:00:00,99.53,35.373402927828266
5,baseline,2025-03-14,2025-03-14 17:00:00,280.1075,254.35347454890587
5,baseline,2025-03-14,2025-03-14 18:00:00,301.0925,321.84952008369794
5,baseline,2025-03-14,2025-03-14 19:00:00,297.9625,316.2079466790471
5,baseline,2025-03-14,2025-03-14 20:00:00,286.98,302.3370499444877
5,baseline,2025-03-14,2025-03-14 21:00:00,293.8925,287.6696569523465
5,baseline,2025-03-14,2025-03-14 22:00:00,281.25,260.97416940957936
5,baseline,2025-03-14,2025-03-14 23:00:00,265.0,154.16487175981666
5,baseline,2025-03-15,2025-03-15 00:00:00,256.25,170.78251471384016
5,baseline,2025-03-15,2025-03-15 01:00:00,257.5,133.8527715356029
5,baseline,2025-03-15,2025-03-15 02:00:00,257.5,99.80754576609053
5,baseline,2025-03-15,2025-03-15 03:00:00,255.0,121.54285714285714
5,baseline,2025-03-15,2025-03-15 04:00:00,258.75,196.739883076122
5,baseline,2025-03-15,2025-03-15 05:00:00,279.25,271.28526199475743
5,baseline,2025-03-15,2025-03-15 06:00:00,304.5,295.8103972154089
5,baseline,2025-03-15,2025-03-15 07:00:00,316.25,319.1074472014159
5,baseline,2025-03-15,2025-03-15 08:00:00,292.25,274.4629207250695
5,baseline,2025-03-15,2025-03-15 09:00:00,214.08249999999998,183.6083116971475
5,baseline,2025-03-15,2025-03-15 10:00:00,24.9,19.03019843624018
5,baseline,2025-03-15,2025-03-15 11:00:00,0.0,21.771371823384136
5,baseline,2025-03-15,2025-03-15 12:00:00,19.66,24.31614370735232
5,baseline,2025-03-15,2025-03-15 13:00:00,27.8925,23.420767482854018
5,baseline,2025-03-15,2025-03-15 14:00:00,27.24,21.69661065514054
5,baseline,2025-03-15,2025-03-15 15:00:00,44.2475,69.5639560332624
5,baseline,2025-03-15,2025-03-15 16:00:00,283.75,267.1113373467642
5,baseline,2025-03-15,2025-03-15 17:00:00,327.5,550.6893473435399
5,baseline,2025-03-15,2025-03-15 18:00:00,350.65250000000003,633.282108000592
5,baseline,2025-03-15,2025-03-15 19:00:00,349.385,637.0558172912382
5,baseline,2025-03-15,2025-03-15 20:00:00,330.51,771.0854068990801
5,baseline,2025-03-15,2025-03-15 21:00:00,341.8,697.8310787075452
5,baseline,2025-03-15,2025-03-15 22:00:00,320.9,381.1261712176663
5,baseline,2025-03-15,2025-03-15 23:00:00,298.5,296.131352712982
5,baseline,2025-03-16,2025-03-16 00:00:00,283.75,269.5407479936657
5,baseline,2025-03-16,2025-03-16 01:00:00,279.3,263.78010418100735
5,baseline,2025-03-16,2025-03-16 02:00:00,267.5,270.2275212276737
5,baseline,2025-03-16,2025-03-16 03:00:00,259.5,274.7102519206509
5,baseline,2025-03-16,2025-03-16 04:00:00,257.75,274.4683254110025
5,baseline,2025-03-16,2025-03-16 05:00:00,260.275,274.4683254110025
5,baseline,2025-03-16,2025-03-16 06:00:00,270.3125,271.4875161015775
5,baseline,2025-03-16,2025-03-16 07:00:00,265.3175,259.8820595566754
5,baseline,2025-03-16,2025-03-16 08:00:00,122.33,53.6440468948481
5,baseline,2025-03-16,2025-03-16 09:00:00,19.8075,13.828650986856701
5,baseline,2025-03-16,2025-03-16 10:00:00,20.9075,6.547509339374465
5,baseline,2025-03-16,2025-03-16 11:00:00,0.0,0.09505801326260732
5,baseline,2025-03-16,2025-03-16 12:00:00,16.259999999999998,0.001336420973608057
5,baseline,2025-03-16,2025-03-16 13:00:00,22.68,0.0
5,baseline,2025-03-16,2025-03-16 14:00:00,21.9175,1.0842021724855044e-19
5,baseline,2025-03-16,2025-03-16 15:00:00,21.025,0.004134667648798433
5,baseline,2025-03-16,2025-03-16 16:00:00,17.3875,1.587627544528498
5,baseline,2025-03-16,2025-03-16 17:00:00,16.44,19.803113409486592
5,baseline,2025-03-16,2025-03-16 18:00:00,101.97999999999999,112.32520136630002
5,baseline,2025-03-16,2025-03-16 19:00:00,75.15,101.1733193992667
5,baseline,2025-03-16,2025-03-16 20:00:00,19.075,25.12668962685524
5,baseline,2025-03-16,2025-03-16 21:00:00,86.5625,15.296124589518513
5,baseline,2025-03-16,2025-03-16 22:00:00,18.3325,13.357194309015098
5,baseline,2025-03-16,2025-03-16 23:00:00,17.6775,11.992356675450957
5,baseline,2025-03-17,2025-03-17 00:00:00,40.0425,16.033363693015552
5,baseline,2025-03-17,2025-03-17 01:00:00,19.9,16.867669702359397
5,baseline,2025-03-17,2025-03-17 02:00:00,20.2425,18.536281721047082
5,baseline,2025-03-17,2025-03-17 03:00:00,20.4325,18.536281721047082
5,baseline,2025-03-17,2025-03-17 04:00:00,20.5975,15.311932605430957
5,baseline,2025-03-17,2025-03-17 05:00:00,177.085,10.372920373063495
5,baseline,2025-03-17,2025-03-17 06:00:00,266.0,34.034576723266255
5,baseline,2025-03-17,2025-03-17 07:00:00,266.25,46.28183752000707
5,baseline,2025-03-17,2025-03-17 08:00:00,135.905,11.723781218180278
5,baseline,2025-03-17,2025-03-17 09:00:00,21.997500000000002,3.3842542921273617
5,baseline,2025-03-17,2025-03-17 10:00:00,22.305,0.0
5,baseline,2025-03-17,2025-03-17 11:00:00,0.0,0.008674091499363847
5,baseline,2025-03-17,2025-03-17 12:00:00,17.8525,0.0
5,baseline,2025-03-17,2025-03-17 13:00:00,25.82,0.0036855299699760733
5,baseline,2025-03-17,2025-03-17 14:00:00,26.14,3.3842542921273617
5,baseline,2025-03-17,2025-03-17 15:00:00,49.3675,19.39879779191462
5,baseline,2025-03-17,2025-03-17 16:00:00,313.2325,238.68147425757184
5,baseline,2025-03-17,2025-03-17 17:00:00,860.45,592.549233747836
5,baseline,2025-03-17,2025-03-17 18:00:00,908.75,891.4198238430008
5,baseline,2025-03-17,2025-03-17 19:00:00,872.65,898.5391726166652
5,baseline,2025-03-17,2025-03-17 20:00:00,840.075,898.6694407139576
5,baseline,2025-03-17,2025-03-17 21:00:00,893.975,797.6459480989882
5,baseline,2025-03-17,2025-03-17 22:00:00,722.09,642.1510613245339
5,baseline,2025-03-17,2025-03-17 23:00:00,350.0,354.5887379667194
5,baseline,2025-03-18,2025-03-18 00:00:00,362.905,300.3594760890345
5,baseline,2025-03-18,2025-03-18 01:00:00,350.0,292.3501029838105
5,baseline,2025-03-18,2025-03-18 02:00:00,312.25,271.17155312134844
5,baseline,2025-03-18,2025-03-18 03:00:00,306.25,264.90462137270447
5,baseline,2025-03-18,2025-03-18 04:00:00,295.0,261.24572597900755
5,baseline,2025-03-18,2025-03-18 05:00:00,299.8,261.9460557907797
5,baseline,2025-03-18,2025-03-18 06:00:00,348.75,287.8108597032149
5,baseline,2025-03-18,2025-03-18 07:00:00,346.5,290.77454678400477
5,baseline,2025-03-18,2025-03-18 08:00:00,294.75,259.51047316036437
5,baseline,2025-03-18,2025-03-18 09:00:00,244.8625,178.12916222324912
5,baseline,2025-03-18,2025-03-18 10:00:00,80.5075,17.866107390627306
5,baseline,2025-03-18,2025-03-18 11:00:00,0.0,7.946834578906098
5,baseline,2025-03-18,2025-03-18 12:00:00,18.9525,0.0
5,baseline,2025-03-18,2025-03-18 13:00:00,26.775,0.0
5,baseline,2025-03-18,2025-03-18 14:00:00,26.1625,13.617047668006242
5,baseline,2025-03-18,2025-03-18 15:00:00,101.6925,48.091139082760805
5,baseline,2025-03-18,2025-03-18 16:00:00,285.0,238.1574595209544
5,baseline,2025-03-18,2025-03-18 17:00:00,675.75,355.88192498729757
5,baseline,2025-03-18,2025-03-18 18:00:00,1189.25,662.9544979833627
5,baseline,2025-03-18,2025-03-18 19:00:00,1196.225,674.6563762153937
5,baseline,2025-03-18,2025-03-18 20:00:00,1174.55,691.3281268809303
5,baseline,2025-03-18,2025-03-18 21:00:00,1162.75,687.5042618386885
5,baseline,2025-03-18,2025-03-18 22:00:00,1033.25,512.8451123537734
5,baseline,2025-03-18,2025-03-18 23:00:00,436.22,342.88126653946824
5,baseline,2025-03-19,2025-03-19 00:00:00,413.45500000000004,369.903628904633
5,baseline,2025-03-19,2025-03-19 01:00:00,382.92,344.9479235645509
5,baseline,2025-03-19,2025-03-19 02:00:00,368.50750000000005,328.6507352941176
5,baseline,2025-03-19,2025-03-19 03:00:00,308.1175,344.9479235645509
5,baseline,2025-03-19,2025-03-19 04:00:00,369.535,350.3803196546953
5,baseline,2025-03-19,2025-03-19 05:00:00,445.36,382.1947867201841
5,baseline,2025-03-19,2025-03-19 06:00:00,609.3025,481.88132616370007
5,baseline,2025-03-19,2025-03-19 07:00:00,661.5575,545.5875625777844
5,baseline,2025-03-19,2025-03-19 08:00:00,738.795,774.0200614277301
5,baseline,2025-03-19,2025-03-19 09:00:00,738.6075,600.8237704836275
5,baseline,2025-03-19,2025-03-19 10:00:00,717.625,543.105609216027
5,baseline,2025-03-19,2025-03-19 11:00:00,670.6175,483.9159833310878
5,baseline,2025-03-19,2025-03-19 12:00:00,446.39,376.4113986546123
5,baseline,2025-03-19,2025-03-19 13:00:00,363.1875,356.8880894046746
5,baseline,2025-03-19,2025-03-19 14:00:00,421.515,387.7385807020827
5,baseline,2025-03-19,2025-03-19 15:00:00,501.8075,462.1251020550893
5,baseline,2025-03-19,2025-03-19 16:00:00,629.7875,533.7585571282905
5,baseline,2025-03-19,2025-03-19 17:00:00,808.8924999999999,769.0109024243914
5,baseline,2025-03-19,2025-03-19 18:00:00,800.5375,910.3547582495202
5,baseline,2025-03-19,2025-03-19 19:00:00,735.7249999999999,921.244399422992
5,baseline,2025-03-19,2025-03-19 20:00:00,691.7175,774.0200614277301
5,baseline,2025-03-19,2025-03-19 21:00:00,685.0125,575.8328102322866
5,baseline,2025-03-19,2025-03-19 22:00:00,601.48,520.6312577272457
5,baseline,2025-03-19,2025-03-19 23:00:00,473.635,427.885185907517
5,baseline,2025-03-20,2025-03-20 00:00:00,339.25,484.991208459905
5,baseline,2025-03-20,2025-03-20 01:00:00,341.25,497.5265480181331
5,baseline,2025-03-20,2025-03-20 02:00:00,335.75,466.1626286336444
5,baseline,2025-03-20,2025-03-20 03:00:00,326.25,440.76216341569966
5,baseline,2025-03-20,2025-03-20 04:00:00,318.25,380.29442615526307
5,baseline,2025-03-20,2025-03-20 05:00:00,313.5,363.3269230769231
5,baseline,2025-03-20,2025-03-20 06:00:00,317.5,406.73793353454136
5,baseline,2025-03-20,2025-03-20 07:00:00,328.25,440.76216341569966
5,baseline,2025-03-20,2025-03-20 08:00:00,317.3,356.9428831702692
5,baseline,2025-03-20,2025-03-20 09:00:00,280.47249999999997,288.4149947669708
5,baseline,2025-03-20,2025-03-20 10:00:00,216.3475,217.90506952447853
5,baseline,2025-03-20,2025-03-20 11:00:00,55.02,40.9077143778028
5,baseline,2025-03-20,2025-03-20 12:00:00,17.072499999999998,15.66506369970704
5,baseline,2025-03-20,2025-03-20 13:00:00,23.8475,12.358965638638576
5,baseline,2025-03-20,2025-03-20 14:00:00,22.68,12.358965638638576
5,baseline,2025-03-20,2025-03-20 15:00:00,21.515,15.462546983701536
5,baseline,2025-03-20,2025-03-20 16:00:00,163.2725,107.07882851200495
5,baseline,2025-03-20,2025-03-20 17:00:00,284.25,287.06379339058543
5,baseline,2025-03-20,2025-03-20 18:00:00,313.75,354.5878482352821
5,baseline,2025-03-20,2025-03-20 19:00:00,325.5,393.90821629458156
5,baseline,2025-03-20,2025-03-20 20:00:00,316.25,367.3911662803954
5,baseline,2025-03-20,2025-03-20 21:00:00,325.5,340.8290657008684
5,baseline,2025-03-20,2025-03-20 22:00:00,311.25,304.23692284912346
5,baseline,2025-03-20,2025-03-20 23:00:00,291.0,293.20503192809815
5,baseline,2025-03-21,2025-03-21 00:00:00,293.25,295.17917024091685
5,baseline,2025-03-21,2025-03-21 01:00:00,286.3,290.36148605001887
5,baseline,2025-03-21,2025-03-21 02:00:00,280.5,281.78982331746187
